INT_ID^ZH_LABEL^RMUID^VENDOR^RMUID_FUNCTION^SOFTWARE_VERSION^NETWORK_IP^STATUS^VNF_EXAMPLE_FLAGE^HOST_DOMAIN_FLAGE^N7_IPADDRESS^MAX_QFI_SUM^N7_IPV6^N10_IPADDRESS^UPF_LIST^LAST_UPDATE_TIME^N10_IPV6^CAPACITY^ASCRIPTION_POOL^IF_VNE^BIZ_TYPE^COVER_PROVINCE^COVER_CITY^RELATED_SECTION_NO_LIST^IF_SHARE^RELATED_CORE_SECTION_LIST^CITY_ID^PROV_COVER^CITY_COVER^COUNTY_ID^ACCESS_TIME^OMC^MAINT_PROV^QUALITOR^TIME_STAMP^N4_IPV6^STATEFLAG^N11_IPADDRESS^CREATOR^N11_IPV6^CREAT_TIME^GA_IPADDRESS^GA_IPV6^MODIFIER^MODIFY_TIME^GX_IPADDRESS^GX_IPV6^GN_IPADDRESS^GN_IPV6^GY_IPADDRESS^GY_IPV6^REMARK^IS_UPF^NFVOID^NETWORK_IPV6^REGION_NAME^REGION_ID^S5_C_IP_V4^CODE^RESULT^DESCIBE
4910859410^APP-XBXAynSMF002BZX-03AZX011^^99008^5100ZTHX2SMF3UTUO41^V7.18.13^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859405^APP-XBXAynSMF004BZX-03AZX012^^99008^5100ZTHX2SMFRP9Q59^V7.18.13^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859400^APP-XBXAynSMFm002BHW-04AHW012^^99007^5101HWHX4SMF4003223572486^20.5.1.15^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859409^APP-XBXAynSMFm002BZX-03AZX012^^99008^5100ZTHX2SMF2KHO751^V7.18.12^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859406^APP-XBXAynSMFm004BHW-04AHW011^^99007^5101HWHX4SMF2003223674883^20.5.1.15^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859399^APP-XBXAynSMFm004BZX-03AZX011^^99008^5100ZTHX2SMF37W50A9^V7.18.12^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859403^APP-XNCDynSMF001BZX-05AZX011^^99008^5100ZTHX2SMF3SWZWC9^V7.18.13^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859401^APP-XNCDynSMF003BZX-05AZX012^^99008^5100ZTHX2SMF1MW8HM9^V7.18.13^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859408^APP-XNCDynSMFm001BHW-07AHW011^^99007^5101HWHX4SMF7003222843395^20.5.1.15^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859407^APP-XNCDynSMFm001BZX-05AZX011^^99008^5100ZTHX2SMF2L0Z3AF^V7.18.12^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859404^APP-XNCDynSMFm003BHW-07AHW012^^99007^5101HWHX4SMF3003223531522^20.5.1.15^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
4910859402^APP-XNCDynSMFm003BZX-05AZX012^^99008^5100ZTHX2SMF3FOX8ET^V7.18.12^^在网^^^^^^^^^^^^^^^^^^^2^^^^2022-01-04 17:48:28^^^^^^0^^system^^2022-01-04 17:48:28^^^system^2022-01-04 17:48:32^^^^^^^^^^^^^^^^
